Timestamp,Date,User_Group,VLAN,Source_IP,Application,Traffic_MB,Action,Connection_Type
2026-02-22 17:54:07,2026-02-22,Staff,VLAN 30,10.1.30.164,DNS,26.34,Deny,Wi-Fi
2026-02-18 14:11:31,2026-02-18,Staff,VLAN 30,10.1.30.138,HTTP,14.36,Deny,Wi-Fi
2026-03-02 15:46:35,2026-03-02,Staff,VLAN 30,10.1.30.101,SSH,35.7,Permit,Wired
2026-02-23 14:12:04,2026-02-23,Guest,VLAN 40,10.1.40.49,FTP,219.35,Deny,Wi-Fi
2026-03-10 06:34:53,2026-03-10,Finance,VLAN 30,10.1.30.67,SSH,45.51,Permit,Wired
2026-03-02 19:25:35,2026-03-02,HR,VLAN 30,10.1.30.20,FTP,530.09,Permit,Wired
2026-03-07 23:29:34,2026-03-07,HR,VLAN 30,10.1.30.36,FTP,82.48,Permit,Wired
2026-02-16 00:08:56,2026-02-16,Finance,VLAN 30,10.1.30.63,HTTP,1.69,Permit,Wired
2026-03-09 06:28:07,2026-03-09,HR,VLAN 30,10.1.30.35,HTTP,23.45,Permit,Wired
2026-03-05 18:37:16,2026-03-05,Finance,VLAN 30,10.1.30.56,SMB,127.68,Permit,Wi-Fi
2026-02-23 15:56:18,2026-02-23,HR,VLAN 30,10.1.30.46,HTTP,23.31,Permit,Wi-Fi
2026-03-11 08:38:41,2026-03-11,Staff,VLAN 30,10.1.30.170,HTTP,26.83,Deny,Wired
2026-03-03 11:07:31,2026-03-03,HR,VLAN 30,10.1.30.28,Active Directory,22.87,Permit,Wired
2026-02-19 21:04:08,2026-02-19,Staff,VLAN 30,10.1.30.146,SMB,442.21,Deny,Wired
2026-03-09 23:27:25,2026-03-09,IT,VLAN 20,10.1.20.20,FTP,57.64,Permit,Wi-Fi
2026-03-10 09:01:47,2026-03-10,HR,VLAN 30,10.1.30.47,SMB,82.2,Permit,Wired
2026-02-17 05:50:26,2026-02-17,Staff,VLAN 30,10.1.30.171,FTP,322.57,Permit,Wired
2026-03-03 14:51:47,2026-03-03,HR,VLAN 30,10.1.30.20,HTTP,26.2,Permit,Wired
2026-03-03 11:24:08,2026-03-03,HR,VLAN 30,10.1.30.10,FTP,88.8,Permit,Wi-Fi
2026-03-06 00:19:17,2026-03-06,Finance,VLAN 30,10.1.30.99,Radius,10.49,Permit,Wi-Fi
2026-03-11 10:45:05,2026-03-11,HR,VLAN 30,10.1.30.43,HTTPS,719.27,Permit,Wi-Fi
2026-02-22 00:30:39,2026-02-22,Staff,VLAN 30,10.1.30.166,Radius,30.41,Permit,Wired
2026-02-28 23:40:01,2026-02-28,IT,VLAN 20,10.1.20.20,FTP,192.72,Deny,Wired
2026-03-08 02:48:57,2026-03-08,Staff,VLAN 30,10.1.30.102,DNS,49.99,Deny,Wi-Fi
2026-02-19 05:22:21,2026-02-19,Guest,VLAN 40,10.1.40.26,FTP,551.42,Deny,Wi-Fi
2026-02-17 10:24:49,2026-02-17,Staff,VLAN 30,10.1.30.163,SMB,173.61,Permit,Wi-Fi
2026-03-02 09:27:24,2026-03-02,HR,VLAN 30,10.1.30.22,HTTP,2.62,Deny,Wired
2026-02-15 20:33:17,2026-02-15,Finance,VLAN 30,10.1.30.82,DNS,27.09,Permit,Wi-Fi
2026-02-26 15:43:26,2026-02-26,Guest,VLAN 40,10.1.40.98,DNS,27.5,Permit,Wi-Fi
2026-02-16 18:47:40,2026-02-16,Staff,VLAN 30,10.1.30.119,SSH,2.66,Permit,Wired
2026-02-28 21:27:17,2026-02-28,Finance,VLAN 30,10.1.30.81,HTTP,21.93,Permit,Wired
2026-02-15 18:56:03,2026-02-15,Guest,VLAN 40,10.1.40.110,SMB,225.1,Deny,Wi-Fi
2026-02-21 03:44:30,2026-02-21,Guest,VLAN 40,10.1.40.69,HTTPS,693.49,Deny,Wi-Fi
2026-02-25 10:02:54,2026-02-25,Finance,VLAN 30,10.1.30.67,HTTP,49.42,Deny,Wired
2026-03-08 13:14:23,2026-03-08,Finance,VLAN 30,10.1.30.65,Radius,4.86,Permit,Wired
2026-03-09 11:41:49,2026-03-09,HR,VLAN 30,10.1.30.27,SSH,7.19,Deny,Wired
2026-02-15 05:40:45,2026-02-15,Finance,VLAN 30,10.1.30.70,FTP,291.77,Permit,Wired
2026-02-17 18:12:27,2026-02-17,IT,VLAN 20,10.1.20.19,FTP,237.94,Deny,Wi-Fi
2026-02-13 01:39:15,2026-02-13,HR,VLAN 30,10.1.30.45,SSH,37.99,Permit,Wi-Fi
2026-02-16 21:28:41,2026-02-16,Staff,VLAN 30,10.1.30.169,SMB,249.75,Deny,Wi-Fi
2026-03-10 08:39:30,2026-03-10,IT,VLAN 20,10.1.20.19,Active Directory,22.62,Permit,Wi-Fi
2026-02-27 06:21:27,2026-02-27,Guest,VLAN 40,10.1.40.154,HTTP,23.34,Deny,Wi-Fi
2026-02-12 16:33:32,2026-02-12,IT,VLAN 20,10.1.20.48,Active Directory,21.95,Permit,Wired
2026-03-06 18:46:33,2026-03-06,IT,VLAN 20,10.1.20.16,Radius,34.98,Deny,Wired
2026-02-14 03:12:13,2026-02-14,Guest,VLAN 40,10.1.40.132,SMB,260.09,Deny,Wi-Fi
2026-03-05 08:08:47,2026-03-05,IT,VLAN 20,10.1.20.35,SMB,10.6,Permit,Wi-Fi
2026-02-27 23:19:25,2026-02-27,IT,VLAN 20,10.1.20.48,FTP,339.89,Permit,Wired
2026-03-10 00:09:08,2026-03-10,IT,VLAN 20,10.1.20.39,DNS,26.71,Deny,Wired
2026-03-11 18:13:31,2026-03-11,IT,VLAN 20,10.1.20.43,FTP,380.35,Permit,Wired
2026-03-01 16:51:01,2026-03-01,Staff,VLAN 30,10.1.30.181,Radius,13.7,Permit,Wi-Fi
2026-03-08 10:13:21,2026-03-08,Finance,VLAN 30,10.1.30.98,HTTP,3.44,Deny,Wired
2026-02-28 14:19:42,2026-02-28,HR,VLAN 30,10.1.30.18,SMB,354.42,Permit,Wi-Fi
2026-02-17 18:19:44,2026-02-17,Finance,VLAN 30,10.1.30.87,Active Directory,27.01,Deny,Wired
2026-03-08 10:29:46,2026-03-08,Staff,VLAN 30,10.1.30.155,SMB,122.68,Deny,Wi-Fi
2026-03-02 22:53:56,2026-03-02,IT,VLAN 20,10.1.20.29,Radius,38.06,Permit,Wired
2026-02-23 06:35:31,2026-02-23,Staff,VLAN 30,10.1.30.129,FTP,29.69,Permit,Wired
2026-02-23 11:33:49,2026-02-23,Guest,VLAN 40,10.1.40.29,HTTP,3.56,Permit,Wi-Fi
2026-03-07 17:55:57,2026-03-07,IT,VLAN 20,10.1.20.15,SMB,766.13,Deny,Wired
2026-02-20 14:14:11,2026-02-20,IT,VLAN 20,10.1.20.39,SSH,8.19,Permit,Wired
2026-03-02 09:54:51,2026-03-02,Staff,VLAN 30,10.1.30.121,HTTP,19.97,Permit,Wi-Fi
2026-03-01 23:53:07,2026-03-01,Finance,VLAN 30,10.1.30.68,DNS,25.35,Permit,Wired
2026-03-11 11:43:39,2026-03-11,Staff,VLAN 30,10.1.30.192,HTTPS,487.91,Deny,Wired
2026-02-22 19:37:12,2026-02-22,Finance,VLAN 30,10.1.30.91,FTP,491.11,Permit,Wired
2026-02-20 04:09:37,2026-02-20,Guest,VLAN 40,10.1.40.36,Active Directory,47.29,Deny,Wi-Fi
2026-02-17 21:33:49,2026-02-17,HR,VLAN 30,10.1.30.37,HTTP,8.69,Permit,Wired
2026-02-23 21:07:49,2026-02-23,Finance,VLAN 30,10.1.30.53,Active Directory,45.58,Permit,Wired
2026-02-21 03:21:28,2026-02-21,Guest,VLAN 40,10.1.40.30,HTTPS,311.47,Permit,Wi-Fi
2026-03-10 18:35:04,2026-03-10,Staff,VLAN 30,10.1.30.154,Radius,3.06,Deny,Wired
2026-03-02 00:18:51,2026-03-02,HR,VLAN 30,10.1.30.47,Active Directory,46.02,Permit,Wired
2026-02-23 19:48:14,2026-02-23,HR,VLAN 30,10.1.30.48,DNS,49.29,Deny,Wired
2026-02-24 23:36:10,2026-02-24,HR,VLAN 30,10.1.30.34,HTTPS,581.98,Permit,Wi-Fi
2026-02-14 18:45:30,2026-02-14,HR,VLAN 30,10.1.30.11,SMB,568.13,Permit,Wi-Fi
2026-03-09 01:39:04,2026-03-09,Guest,VLAN 40,10.1.40.176,HTTP,16.41,Deny,Wi-Fi
2026-02-24 05:23:41,2026-02-24,Finance,VLAN 30,10.1.30.85,HTTPS,239.89,Permit,Wired
2026-03-10 14:47:25,2026-03-10,Finance,VLAN 30,10.1.30.64,HTTPS,613.71,Permit,Wired
2026-02-12 12:38:23,2026-02-12,Finance,VLAN 30,10.1.30.58,DNS,46.1,Permit,Wi-Fi
2026-02-22 08:49:14,2026-02-22,Guest,VLAN 40,10.1.40.165,HTTP,5.2,Permit,Wi-Fi
2026-02-11 19:17:01,2026-02-11,Guest,VLAN 40,10.1.40.127,DNS,45.0,Permit,Wi-Fi
2026-03-10 12:31:49,2026-03-10,HR,VLAN 30,10.1.30.18,HTTP,37.44,Permit,Wired
2026-02-22 21:49:44,2026-02-22,IT,VLAN 20,10.1.20.11,SMB,264.94,Deny,Wi-Fi
2026-02-20 20:14:56,2026-02-20,HR,VLAN 30,10.1.30.49,HTTPS,612.16,Permit,Wi-Fi
2026-03-06 22:26:48,2026-03-06,Finance,VLAN 30,10.1.30.85,FTP,873.64,Permit,Wi-Fi
2026-02-12 08:28:24,2026-02-12,Finance,VLAN 30,10.1.30.88,Radius,26.33,Deny,Wi-Fi
2026-03-06 17:25:02,2026-03-06,HR,VLAN 30,10.1.30.30,DNS,14.51,Deny,Wi-Fi
2026-02-21 21:16:52,2026-02-21,Finance,VLAN 30,10.1.30.92,Radius,30.98,Deny,Wi-Fi
2026-03-01 17:38:00,2026-03-01,HR,VLAN 30,10.1.30.24,Radius,17.32,Permit,Wired
2026-03-06 17:35:22,2026-03-06,Finance,VLAN 30,10.1.30.94,HTTP,7.74,Deny,Wi-Fi
2026-02-11 04:30:44,2026-02-11,IT,VLAN 20,10.1.20.34,Radius,45.31,Permit,Wired
2026-02-12 04:34:21,2026-02-12,Guest,VLAN 40,10.1.40.189,Active Directory,23.35,Deny,Wi-Fi
2026-02-20 06:07:32,2026-02-20,Staff,VLAN 30,10.1.30.188,HTTPS,350.09,Permit,Wi-Fi
2026-02-19 23:35:57,2026-02-19,HR,VLAN 30,10.1.30.11,Radius,42.27,Permit,Wired
2026-02-28 04:43:29,2026-02-28,Guest,VLAN 40,10.1.40.82,FTP,84.53,Deny,Wi-Fi
2026-03-01 18:52:02,2026-03-01,Guest,VLAN 40,10.1.40.12,Active Directory,2.1,Deny,Wi-Fi
2026-02-10 16:42:27,2026-02-10,Guest,VLAN 40,10.1.40.198,HTTP,49.87,Permit,Wi-Fi
2026-03-01 02:34:14,2026-03-01,Finance,VLAN 30,10.1.30.53,Radius,46.02,Permit,Wi-Fi
2026-02-25 05:55:15,2026-02-25,HR,VLAN 30,10.1.30.26,SMB,251.34,Permit,Wired
2026-03-04 18:40:13,2026-03-04,HR,VLAN 30,10.1.30.37,Radius,36.73,Deny,Wired
2026-03-02 12:20:21,2026-03-02,Staff,VLAN 30,10.1.30.171,SMB,603.24,Permit,Wired
2026-03-03 01:35:30,2026-03-03,Guest,VLAN 40,10.1.40.144,Active Directory,12.5,Deny,Wi-Fi
2026-02-24 00:23:12,2026-02-24,IT,VLAN 20,10.1.20.40,HTTPS,530.15,Permit,Wi-Fi
2026-02-21 16:04:08,2026-02-21,Guest,VLAN 40,10.1.40.123,HTTPS,600.74,Permit,Wi-Fi
2026-03-03 04:20:40,2026-03-03,Guest,VLAN 40,10.1.40.16,Radius,35.62,Deny,Wi-Fi
2026-02-24 13:17:12,2026-02-24,Finance,VLAN 30,10.1.30.53,HTTPS,715.76,Permit,Wi-Fi
2026-02-18 11:30:15,2026-02-18,Guest,VLAN 40,10.1.40.103,FTP,704.29,Deny,Wi-Fi
2026-02-22 05:01:29,2026-02-22,HR,VLAN 30,10.1.30.13,Radius,6.18,Permit,Wi-Fi
2026-02-23 15:54:31,2026-02-23,Staff,VLAN 30,10.1.30.168,Active Directory,2.82,Permit,Wi-Fi
2026-03-07 13:03:18,2026-03-07,Guest,VLAN 40,10.1.40.154,DNS,28.12,Permit,Wi-Fi
2026-02-28 02:21:29,2026-02-28,HR,VLAN 30,10.1.30.16,FTP,494.65,Permit,Wi-Fi
2026-03-04 12:22:00,2026-03-04,Guest,VLAN 40,10.1.40.83,DNS,19.13,Permit,Wi-Fi
2026-03-05 04:22:12,2026-03-05,Finance,VLAN 30,10.1.30.88,FTP,811.51,Permit,Wi-Fi
2026-03-05 02:42:33,2026-03-05,HR,VLAN 30,10.1.30.29,HTTPS,242.8,Deny,Wired
2026-02-16 22:36:03,2026-02-16,Guest,VLAN 40,10.1.40.37,SSH,26.3,Deny,Wi-Fi
2026-02-16 10:42:01,2026-02-16,Guest,VLAN 40,10.1.40.177,FTP,376.72,Deny,Wi-Fi
2026-03-02 13:47:51,2026-03-02,IT,VLAN 20,10.1.20.11,DNS,6.79,Deny,Wired
2026-02-11 15:03:17,2026-02-11,IT,VLAN 20,10.1.20.26,DNS,8.68,Permit,Wi-Fi
2026-03-10 18:56:22,2026-03-10,IT,VLAN 20,10.1.20.14,Radius,29.32,Permit,Wi-Fi
2026-02-14 20:08:40,2026-02-14,Finance,VLAN 30,10.1.30.67,Radius,9.8,Permit,Wired
2026-02-16 03:09:11,2026-02-16,Finance,VLAN 30,10.1.30.88,Active Directory,26.51,Permit,Wi-Fi
2026-02-12 10:32:28,2026-02-12,IT,VLAN 20,10.1.20.28,SSH,44.39,Permit,Wired
2026-02-28 21:56:21,2026-02-28,Staff,VLAN 30,10.1.30.176,SMB,32.19,Permit,Wired
2026-02-24 06:06:31,2026-02-24,HR,VLAN 30,10.1.30.49,FTP,192.79,Deny,Wi-Fi
2026-03-08 20:50:38,2026-03-08,Guest,VLAN 40,10.1.40.187,SMB,966.13,Deny,Wi-Fi
2026-02-12 11:07:28,2026-02-12,Finance,VLAN 30,10.1.30.68,DNS,24.3,Permit,Wi-Fi
2026-02-11 13:18:09,2026-02-11,Guest,VLAN 40,10.1.40.111,HTTPS,836.33,Permit,Wi-Fi
2026-02-24 00:20:07,2026-02-24,Staff,VLAN 30,10.1.30.130,FTP,429.41,Permit,Wired
2026-03-05 02:24:58,2026-03-05,IT,VLAN 20,10.1.20.16,SMB,347.97,Permit,Wired
2026-02-16 17:25:53,2026-02-16,Staff,VLAN 30,10.1.30.156,HTTPS,758.25,Permit,Wi-Fi
2026-03-06 15:02:09,2026-03-06,HR,VLAN 30,10.1.30.16,SSH,40.36,Permit,Wi-Fi
2026-02-21 01:56:50,2026-02-21,Staff,VLAN 30,10.1.30.151,Radius,22.81,Permit,Wired
2026-02-13 22:36:07,2026-02-13,IT,VLAN 20,10.1.20.15,SMB,689.14,Permit,Wired
2026-02-20 03:51:31,2026-02-20,Finance,VLAN 30,10.1.30.74,DNS,43.04,Deny,Wired
2026-02-23 04:41:52,2026-02-23,HR,VLAN 30,10.1.30.48,HTTPS,280.9,Permit,Wired
2026-02-25 00:30:57,2026-02-25,Guest,VLAN 40,10.1.40.191,Radius,48.08,Deny,Wi-Fi
2026-02-26 07:53:31,2026-02-26,IT,VLAN 20,10.1.20.35,SSH,6.4,Permit,Wired
2026-02-23 12:03:29,2026-02-23,Guest,VLAN 40,10.1.40.176,HTTP,42.45,Permit,Wi-Fi
2026-03-05 11:49:05,2026-03-05,HR,VLAN 30,10.1.30.49,FTP,452.89,Deny,Wired
2026-02-18 10:37:21,2026-02-18,Staff,VLAN 30,10.1.30.190,HTTPS,414.11,Permit,Wi-Fi
2026-02-16 14:57:37,2026-02-16,Guest,VLAN 40,10.1.40.96,HTTP,13.03,Permit,Wi-Fi
2026-02-28 13:06:20,2026-02-28,HR,VLAN 30,10.1.30.22,SMB,132.58,Permit,Wi-Fi
2026-03-09 14:59:52,2026-03-09,IT,VLAN 20,10.1.20.36,Active Directory,31.52,Deny,Wi-Fi
2026-02-26 08:49:58,2026-02-26,Finance,VLAN 30,10.1.30.68,Radius,23.42,Permit,Wired
2026-02-22 06:13:22,2026-02-22,Finance,VLAN 30,10.1.30.81,Radius,23.6,Permit,Wired
2026-02-26 08:04:55,2026-02-26,Finance,VLAN 30,10.1.30.89,DNS,30.34,Permit,Wi-Fi
2026-02-20 05:02:13,2026-02-20,IT,VLAN 20,10.1.20.38,SMB,399.45,Permit,Wired
2026-03-07 12:31:35,2026-03-07,IT,VLAN 20,10.1.20.11,SSH,37.61,Permit,Wired
2026-03-05 17:25:35,2026-03-05,IT,VLAN 20,10.1.20.46,FTP,298.39,Deny,Wired
2026-03-11 00:14:12,2026-03-11,Staff,VLAN 30,10.1.30.126,FTP,419.69,Permit,Wi-Fi
2026-02-25 18:01:56,2026-02-25,HR,VLAN 30,10.1.30.11,DNS,5.26,Permit,Wi-Fi
2026-02-22 03:56:34,2026-02-22,Guest,VLAN 40,10.1.40.149,SMB,514.69,Deny,Wi-Fi
2026-02-20 18:39:35,2026-02-20,Finance,VLAN 30,10.1.30.96,DNS,27.23,Deny,Wired
2026-02-22 00:33:31,2026-02-22,IT,VLAN 20,10.1.20.38,SSH,48.19,Permit,Wi-Fi
2026-02-12 19:57:56,2026-02-12,HR,VLAN 30,10.1.30.40,Radius,47.61,Deny,Wired
2026-02-26 00:20:39,2026-02-26,Staff,VLAN 30,10.1.30.131,FTP,583.37,Deny,Wired
2026-02-15 14:49:02,2026-02-15,HR,VLAN 30,10.1.30.38,Radius,5.94,Deny,Wired
2026-02-15 19:25:44,2026-02-15,Staff,VLAN 30,10.1.30.168,SMB,219.26,Deny,Wi-Fi
2026-02-17 03:17:14,2026-02-17,IT,VLAN 20,10.1.20.21,SMB,500.86,Deny,Wired
2026-02-21 01:25:53,2026-02-21,Staff,VLAN 30,10.1.30.130,HTTPS,580.39,Deny,Wi-Fi
2026-02-27 08:19:12,2026-02-27,Guest,VLAN 40,10.1.40.106,HTTPS,190.84,Permit,Wi-Fi
2026-02-17 17:34:43,2026-02-17,HR,VLAN 30,10.1.30.26,FTP,640.93,Deny,Wired
2026-02-15 12:13:27,2026-02-15,HR,VLAN 30,10.1.30.18,SSH,40.18,Deny,Wired
2026-02-25 12:40:23,2026-02-25,IT,VLAN 20,10.1.20.25,SSH,9.0,Deny,Wi-Fi
2026-02-17 15:39:30,2026-02-17,HR,VLAN 30,10.1.30.37,SMB,628.02,Deny,Wired
2026-03-06 01:21:29,2026-03-06,Guest,VLAN 40,10.1.40.37,HTTPS,850.03,Deny,Wi-Fi
2026-02-15 07:40:41,2026-02-15,Guest,VLAN 40,10.1.40.66,SMB,304.38,Deny,Wi-Fi
2026-03-11 04:58:23,2026-03-11,IT,VLAN 20,10.1.20.12,HTTPS,433.11,Permit,Wi-Fi
2026-02-13 06:49:18,2026-02-13,Finance,VLAN 30,10.1.30.55,DNS,41.28,Permit,Wi-Fi
2026-02-12 03:45:39,2026-02-12,HR,VLAN 30,10.1.30.29,SMB,883.37,Deny,Wi-Fi
2026-02-16 04:08:09,2026-02-16,Guest,VLAN 40,10.1.40.36,Radius,19.49,Deny,Wi-Fi
2026-03-09 03:34:56,2026-03-09,Finance,VLAN 30,10.1.30.66,Active Directory,47.23,Permit,Wired
2026-03-06 12:30:38,2026-03-06,Guest,VLAN 40,10.1.40.110,HTTPS,396.5,Permit,Wi-Fi
2026-03-02 03:33:20,2026-03-02,HR,VLAN 30,10.1.30.33,SSH,47.78,Permit,Wi-Fi
2026-02-23 06:35:10,2026-02-23,Finance,VLAN 30,10.1.30.88,Active Directory,47.9,Permit,Wi-Fi
2026-03-05 06:40:44,2026-03-05,Guest,VLAN 40,10.1.40.96,Active Directory,13.41,Deny,Wi-Fi
2026-02-27 21:13:19,2026-02-27,HR,VLAN 30,10.1.30.34,Active Directory,43.37,Permit,Wired
2026-02-16 22:53:17,2026-02-16,Guest,VLAN 40,10.1.40.89,FTP,367.33,Deny,Wi-Fi
2026-02-10 07:37:03,2026-02-10,Guest,VLAN 40,10.1.40.68,DNS,16.87,Deny,Wi-Fi
2026-02-18 20:07:29,2026-02-18,Finance,VLAN 30,10.1.30.78,SMB,149.78,Deny,Wired
2026-03-02 09:22:19,2026-03-02,HR,VLAN 30,10.1.30.47,HTTP,48.59,Permit,Wired
2026-02-26 20:12:46,2026-02-26,IT,VLAN 20,10.1.20.33,SMB,375.79,Deny,Wired
2026-02-27 21:11:11,2026-02-27,Staff,VLAN 30,10.1.30.155,FTP,387.49,Permit,Wired
2026-03-08 21:57:16,2026-03-08,Staff,VLAN 30,10.1.30.198,HTTP,37.02,Permit,Wi-Fi
2026-02-21 22:21:10,2026-02-21,IT,VLAN 20,10.1.20.48,FTP,760.9,Deny,Wi-Fi
2026-03-01 19:10:41,2026-03-01,Guest,VLAN 40,10.1.40.69,Active Directory,28.92,Deny,Wi-Fi
2026-03-08 13:28:53,2026-03-08,IT,VLAN 20,10.1.20.45,DNS,42.9,Permit,Wi-Fi
2026-02-25 10:21:33,2026-02-25,HR,VLAN 30,10.1.30.14,Active Directory,22.78,Deny,Wired
2026-02-09 23:54:35,2026-02-09,Guest,VLAN 40,10.1.40.49,Radius,26.91,Deny,Wi-Fi
2026-02-27 00:11:47,2026-02-27,Guest,VLAN 40,10.1.40.18,SSH,18.59,Deny,Wi-Fi
2026-02-14 10:57:08,2026-02-14,HR,VLAN 30,10.1.30.46,DNS,10.34,Permit,Wi-Fi
2026-03-07 10:37:57,2026-03-07,Guest,VLAN 40,10.1.40.59,FTP,999.12,Deny,Wi-Fi
2026-02-14 05:00:40,2026-02-14,HR,VLAN 30,10.1.30.40,DNS,43.01,Permit,Wired
2026-03-02 23:22:24,2026-03-02,Staff,VLAN 30,10.1.30.180,Active Directory,30.83,Permit,Wired
2026-03-03 15:23:04,2026-03-03,Staff,VLAN 30,10.1.30.103,Radius,33.12,Permit,Wi-Fi
2026-02-10 05:23:49,2026-02-10,HR,VLAN 30,10.1.30.28,HTTPS,292.73,Deny,Wired
2026-03-04 18:19:54,2026-03-04,HR,VLAN 30,10.1.30.12,HTTPS,207.34,Deny,Wired
2026-03-11 11:23:30,2026-03-11,IT,VLAN 20,10.1.20.36,HTTPS,290.27,Deny,Wired
2026-02-22 23:12:33,2026-02-22,Finance,VLAN 30,10.1.30.77,SSH,21.56,Permit,Wired
2026-02-21 13:24:36,2026-02-21,Staff,VLAN 30,10.1.30.165,Active Directory,4.84,Permit,Wired
2026-03-06 12:42:08,2026-03-06,Staff,VLAN 30,10.1.30.175,Active Directory,0.31,Permit,Wi-Fi
2026-03-02 14:25:44,2026-03-02,HR,VLAN 30,10.1.30.28,SMB,717.72,Permit,Wired
2026-03-01 19:25:19,2026-03-01,Staff,VLAN 30,10.1.30.129,HTTP,24.35,Permit,Wired
2026-02-24 06:10:13,2026-02-24,Staff,VLAN 30,10.1.30.187,Radius,28.75,Permit,Wi-Fi
2026-03-03 06:53:19,2026-03-03,Finance,VLAN 30,10.1.30.95,Active Directory,46.56,Permit,Wi-Fi
2026-03-02 08:51:07,2026-03-02,Finance,VLAN 30,10.1.30.56,Active Directory,9.0,Deny,Wired
2026-02-28 05:15:59,2026-02-28,HR,VLAN 30,10.1.30.14,SSH,25.28,Deny,Wi-Fi
2026-03-07 21:20:28,2026-03-07,Guest,VLAN 40,10.1.40.20,FTP,673.02,Deny,Wi-Fi
2026-02-21 15:08:52,2026-02-21,Finance,VLAN 30,10.1.30.92,HTTPS,638.29,Permit,Wi-Fi
2026-03-07 05:57:59,2026-03-07,Guest,VLAN 40,10.1.40.34,SSH,46.15,Deny,Wi-Fi
2026-02-28 05:24:29,2026-02-28,Staff,VLAN 30,10.1.30.182,Radius,10.55,Permit,Wired
2026-02-19 02:38:04,2026-02-19,Staff,VLAN 30,10.1.30.127,Radius,18.43,Permit,Wi-Fi
2026-02-21 19:51:07,2026-02-21,Guest,VLAN 40,10.1.40.99,SSH,1.55,Deny,Wi-Fi
2026-03-04 12:47:17,2026-03-04,IT,VLAN 20,10.1.20.47,HTTPS,890.59,Permit,Wired
2026-03-09 08:35:51,2026-03-09,Finance,VLAN 30,10.1.30.88,HTTPS,118.99,Permit,Wi-Fi
2026-02-19 01:07:22,2026-02-19,Staff,VLAN 30,10.1.30.105,DNS,19.6,Permit,Wi-Fi
2026-02-19 10:04:12,2026-02-19,Staff,VLAN 30,10.1.30.101,HTTP,38.96,Permit,Wired
2026-02-23 04:53:29,2026-02-23,IT,VLAN 20,10.1.20.46,Active Directory,2.81,Permit,Wired
2026-02-24 13:31:18,2026-02-24,Staff,VLAN 30,10.1.30.160,DNS,47.18,Permit,Wi-Fi
2026-02-26 18:54:15,2026-02-26,Finance,VLAN 30,10.1.30.71,Radius,7.64,Permit,Wi-Fi
2026-02-12 04:25:54,2026-02-12,IT,VLAN 20,10.1.20.28,Radius,1.79,Permit,Wi-Fi
2026-03-08 11:56:51,2026-03-08,Guest,VLAN 40,10.1.40.130,SMB,46.05,Deny,Wi-Fi
2026-02-18 05:30:13,2026-02-18,Staff,VLAN 30,10.1.30.190,FTP,125.45,Permit,Wired
2026-03-09 19:05:38,2026-03-09,Staff,VLAN 30,10.1.30.108,Active Directory,8.66,Permit,Wired
2026-03-02 21:43:55,2026-03-02,Finance,VLAN 30,10.1.30.86,Radius,19.34,Deny,Wired
2026-02-15 10:27:20,2026-02-15,HR,VLAN 30,10.1.30.47,SMB,937.03,Permit,Wired
2026-02-19 03:18:12,2026-02-19,Finance,VLAN 30,10.1.30.67,HTTP,49.45,Deny,Wired
2026-03-06 01:06:33,2026-03-06,HR,VLAN 30,10.1.30.20,HTTPS,97.37,Permit,Wi-Fi
2026-02-26 11:52:48,2026-02-26,Staff,VLAN 30,10.1.30.159,HTTPS,612.37,Permit,Wi-Fi
2026-02-18 05:18:05,2026-02-18,HR,VLAN 30,10.1.30.19,HTTPS,587.41,Permit,Wi-Fi
2026-02-24 04:59:55,2026-02-24,Guest,VLAN 40,10.1.40.93,DNS,46.82,Permit,Wi-Fi
2026-02-20 20:01:10,2026-02-20,HR,VLAN 30,10.1.30.22,FTP,631.02,Permit,Wired
2026-02-19 08:34:56,2026-02-19,Guest,VLAN 40,10.1.40.74,DNS,6.32,Deny,Wi-Fi
2026-02-28 15:04:38,2026-02-28,Finance,VLAN 30,10.1.30.59,HTTPS,311.26,Permit,Wi-Fi
2026-02-12 04:56:34,2026-02-12,Finance,VLAN 30,10.1.30.85,Radius,11.08,Permit,Wi-Fi
2026-02-23 13:25:28,2026-02-23,IT,VLAN 20,10.1.20.28,Radius,17.79,Permit,Wired
2026-02-26 19:52:47,2026-02-26,Guest,VLAN 40,10.1.40.110,HTTPS,735.1,Permit,Wi-Fi
2026-03-08 03:28:04,2026-03-08,Guest,VLAN 40,10.1.40.96,Active Directory,13.91,Deny,Wi-Fi
2026-03-02 10:23:23,2026-03-02,HR,VLAN 30,10.1.30.25,SMB,606.03,Permit,Wired
2026-02-12 18:22:46,2026-02-12,IT,VLAN 20,10.1.20.17,HTTPS,234.52,Permit,Wi-Fi
2026-03-05 12:24:29,2026-03-05,Guest,VLAN 40,10.1.40.166,DNS,21.0,Permit,Wi-Fi
2026-02-20 18:38:54,2026-02-20,Finance,VLAN 30,10.1.30.70,SSH,15.37,Permit,Wired
2026-02-20 00:56:36,2026-02-20,Guest,VLAN 40,10.1.40.120,Active Directory,30.27,Deny,Wi-Fi
2026-03-08 00:27:24,2026-03-08,Finance,VLAN 30,10.1.30.73,DNS,1.25,Permit,Wi-Fi
2026-02-22 02:11:29,2026-02-22,Finance,VLAN 30,10.1.30.79,Radius,39.34,Permit,Wi-Fi
